dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
yacht,outer_2,greedy,5,0.1,3,20,20,quantile,1,0.8677630584563909,25.851312104818835,19914.458780901332,0.0001983642578125,17.74160643435963,0.9157988059246395,30.756483478174008,0.896654150021807,3
yacht,outer_2,greedy,5,0.08,3,20,20,quantile,1,0.9102061378122709,18.412450148173406,16804.454061291577,0.0001857280731201172,17.74160643435963,0.9157988059246395,30.756483478174008,0.896654150021807,3
yacht,outer_2,greedy,5,0.05,3,20,20,quantile,1,0.9102061378122709,18.412450148173406,12139.44698187694,0.00019049644470214844,17.74160643435963,0.9157988059246395,30.756483478174008,0.896654150021807,3
yacht,outer_2,greedy,5,0.03,3,20,20,quantile,1,0.9384355999356063,12.944473789760616,8723.997541107947,0.00029969215393066406,10.178813422310416,0.9516916211843711,15.322604426524798,0.9485140237354326,4
yacht,outer_2,greedy,5,0.01,3,20,20,quantile,1,0.9780794071949929,4.435372834329172,3612.48622083224,0.00037026405334472656,4.149656996574669,0.9803058378390089,9.915603264292638,0.9666822623554457,5
yacht,outer_2,greedy,5,0.008,3,20,20,quantile,1,0.9820103353252249,3.549463190782442,3094.1521008972804,0.00036597251892089844,4.149656996574669,0.9803058378390089,9.915603264292638,0.9666822623554457,5
yacht,outer_2,greedy,5,0.005,3,20,20,quantile,1,0.9861739565981175,2.8197186868764192,2189.228893620402,0.0003707408905029297,2.578156641526233,0.9877641368873221,8.99653795750891,0.9697704432712659,6
yacht,outer_2,greedy,5,0.003,3,20,20,quantile,1,0.9878275750272337,2.506673285177849,1552.1787046280338,0.0004067420959472656,1.8848660681485783,0.9910544755799072,7.159521130648787,0.9759430626323455,7
yacht,outer_2,greedy,5,0.001,3,20,20,quantile,1,0.9913123005091817,1.796757872901847,806.8751406243825,0.0004417896270751953,1.383635905214841,0.9934333006531471,6.194065009855276,0.9791871228153264,9
yacht,outer_2,greedy,5,0.0005,3,20,20,quantile,1,0.992479872472498,1.533154016922154,522.3765589676116,0.0004849433898925781,0.7538999228041606,0.9964220109408755,3.7937702298576514,0.9872524305548509,13
yacht,outer_2,greedy,5,0.0001,3,20,20,quantile,1,0.9933826837370766,1.4172407070208821,205.7248635448425,0.0005452632904052734,0.37272909414264593,0.9982310375946195,3.198723760944121,0.9892518653455685,22
