dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
airfoil,outer_0,streed,5,0.1,3,20,20,0.36051264144847545,29.674978555197995,0.7853758335113525,29.37296315696771,0.36850222262351573,36.521829581609495,0.2938358068615715,3
airfoil,outer_0,streed,5,0.08,3,20,20,0.36051264144847545,29.674978555197995,2.3441250324249268,29.37296315696771,0.36850222262351573,36.521829581609495,0.2938358068615715,3
airfoil,outer_0,streed,5,0.05,3,20,20,0.36305487081277404,29.56223179716132,15.934799194335938,29.37296315696771,0.36850222262351573,36.521829581609495,0.2938358068615715,3
airfoil,outer_0,streed,5,0.03,3,20,20,0.46434735386138964,24.830937100932193,24.94351840019226,23.820368576206047,0.487879049458636,26.16892536444087,0.49401335373993704,6
airfoil,outer_0,streed,5,0.01,3,20,20,0.6244946919645759,17.441492340847923,28.917099952697754,13.479792249356938,0.7101940720289099,20.077219816464666,0.6117989187678634,18
airfoil,outer_0,streed,5,0.008,3,20,20,0.6438536982728901,16.543884559573193,28.93098282814026,13.479792249356938,0.7101940720289099,20.077219816464666,0.6117989187678634,18
airfoil,outer_0,streed,5,0.005,3,20,20,0.6912491352126944,14.297926184331923,28.89848804473877,11.30568860800164,0.7569357511017722,16.904079458931488,0.6731528576576262,25
airfoil,outer_0,streed,5,0.003,3,20,20,0.7006588482145553,13.867770541903672,28.07819938659668,10.48187905375657,0.7746470694902906,15.804786898646112,0.6944081193120941,29
airfoil,outer_0,streed,5,0.001,3,20,20,0.7018558470007635,13.81030327100433,27.07188081741333,10.107463698505828,0.7826967328284065,17.056146514367544,0.6702125802746165,32
airfoil,outer_0,streed,5,0.0005,3,20,20,0.7018558470007635,13.81030327100433,26.82189154624939,10.107463698505828,0.7826967328284065,17.056146514367544,0.6702125802746165,32
airfoil,outer_0,streed,5,0.0001,3,20,20,0.7018558470007635,13.81030327100433,26.667282104492188,10.107463698505828,0.7826967328284065,17.056146514367544,0.6702125802746165,32
