dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
energe_c,outer_1,greedy,5,0.1,3,20,20,quantile,1,0.8110926620813949,17.023936898546612,21476.381844523556,0.000553131103515625,16.979217830792575,0.8113273785252156,21.362690375629402,0.7666211824831177,2
energe_c,outer_1,greedy,5,0.08,3,20,20,quantile,1,0.8110926620813949,17.023936898546612,19266.15342524017,0.0004987716674804688,16.979217830792575,0.8113273785252156,21.362690375629402,0.7666211824831177,2
energe_c,outer_1,greedy,5,0.05,3,20,20,quantile,1,0.8793156903663775,10.831274611525947,14866.609890424546,0.0005347728729248047,10.71376761907469,0.8809488963091933,12.424665307470033,0.8642655186910204,3
energe_c,outer_1,greedy,5,0.03,3,20,20,quantile,1,0.8793156903663775,10.831274611525947,11551.267261499466,0.0006768703460693359,10.71376761907469,0.8809488963091933,12.424665307470033,0.8642655186910204,3
energe_c,outer_1,greedy,5,0.01,3,20,20,quantile,1,0.8977109985078645,9.181270264340027,7756.723917948316,0.0008559226989746094,9.033380290985246,0.8996213160545052,10.587285890393712,0.8843381513111286,4
energe_c,outer_1,greedy,5,0.008,3,20,20,quantile,1,0.9097544505529087,8.111811730686737,7305.216705154368,0.0009429454803466797,7.578082413704103,0.9157925477490164,9.351413241002174,0.8978395639349568,6
energe_c,outer_1,greedy,5,0.005,3,20,20,quantile,1,0.931630961665197,6.137418644678164,6074.9564089395335,0.0009517669677734375,5.844380190953982,0.9350574012000223,7.036906241378633,0.9231246238786659,9
energe_c,outer_1,greedy,5,0.003,3,20,20,quantile,1,0.9407031216976759,5.3374134810907945,4953.7243582068,0.0009937286376953125,5.098185524915363,0.9433490966818181,6.183137009975918,0.9324517100346479,11
energe_c,outer_1,greedy,5,0.001,3,20,20,quantile,1,0.9539703993086941,4.16259623233202,3242.7182359537974,0.001043081283569336,3.2114607408239477,0.9643143328053808,4.376112423157591,0.9521927283184075,23
energe_c,outer_1,greedy,5,0.0005,3,20,20,quantile,1,0.9548603915689343,4.080463149778595,2601.271735423593,0.0010731220245361328,3.1566827518544485,0.9649230243765113,4.331001846053909,0.95268554326619,24
energe_c,outer_1,greedy,5,0.0001,3,20,20,quantile,1,0.9565249071692131,3.930196502486042,2023.9744749612782,0.0010952949523925781,3.0533942290874663,0.9660707637219224,4.59525590908235,0.9497986736973663,27
