dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
airfoil,outer_2,streed,5,0.1,3,20,20,0.3138765238235096,33.26811132914592,0.8084559440612793,31.86395873396606,0.34556368339900867,30.590279268266077,0.289399569700742,3
airfoil,outer_2,streed,5,0.08,3,20,20,0.3138765238235096,33.26811132914592,3.333191156387329,31.86395873396606,0.34556368339900867,30.590279268266077,0.289399569700742,3
airfoil,outer_2,streed,5,0.05,3,20,20,0.38651912308616637,29.71178987801899,16.053436756134033,26.491715959846243,0.45590122188048854,24.264645975968488,0.4363415998797546,5
airfoil,outer_2,streed,5,0.03,3,20,20,0.44437384637625704,26.985025041843517,24.583447217941284,21.930794568685346,0.549575476873678,22.208642618320383,0.48410176767126223,8
airfoil,outer_2,streed,5,0.01,3,20,20,0.6201168295461185,18.446918004372478,29.246331453323364,15.675021443038442,0.6780593591188474,17.196953470907452,0.6005213803673843,14
airfoil,outer_2,streed,5,0.008,3,20,20,0.625288725058875,18.18903768502299,29.55755090713501,14.24830109696567,0.7073619833125029,14.770753461835536,0.6568810740896669,17
airfoil,outer_2,streed,5,0.005,3,20,20,0.6379760124015402,17.513160851307344,29.70800757408142,11.88904165787564,0.7558175148462655,15.286917361849781,0.6448907850753537,25
airfoil,outer_2,streed,5,0.003,3,20,20,0.656891634024576,16.606672779803755,28.971274852752686,11.040767864691743,0.773239743556619,13.543719842390837,0.685384593469877,29
airfoil,outer_2,streed,5,0.001,3,20,20,0.6528319649909605,16.79896006247014,28.084126234054565,10.70474128184894,0.7801412086567869,13.272294602811163,0.691689697465429,32
airfoil,outer_2,streed,5,0.0005,3,20,20,0.6539173275369454,16.74740641101663,27.80397319793701,10.70474128184894,0.7801412086567869,13.272294602811163,0.691689697465429,32
airfoil,outer_2,streed,5,0.0001,3,20,20,0.6539173275369454,16.74740641101663,27.713980436325073,10.70474128184894,0.7801412086567869,13.272294602811163,0.691689697465429,32
