dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
optical_net,outer_3,guide,5,2.0,3,20,20,quantile,1,0.4328532666666667,0.021927923333333335,0.039554,0.0200804,0.4823,0.02272194,0.5598559,2
optical_net,outer_3,guide,5,4.0,3,20,20,quantile,1,0.5818699666666666,0.01614296,0.040399,0.0138007,0.6442,0.01653141,0.6797719,4
optical_net,outer_3,guide,5,6.0,3,20,20,quantile,1,0.6437672,0.013754483333333333,0.040091,0.01128494,0.709,0.01691788,0.6722857,6
optical_net,outer_3,guide,5,8.0,3,20,20,quantile,1,0.6678827333333334,0.012872683333333334,0.039429,0.010027,0.7415,0.01786673,0.6539057,8
optical_net,outer_3,guide,5,10.0,3,20,20,quantile,1,0.6774594,0.012500043333333334,0.036323,0.009161119,0.7638,0.01746672,0.6616542,10
optical_net,outer_3,guide,5,12.0,3,20,20,quantile,1,0.7048282,0.011453513333333333,0.035568,0.008493871,0.781,0.01668242,0.6768467,12
optical_net,outer_3,guide,5,14.0,3,20,20,quantile,1,0.7138282333333333,0.011090763333333335,0.038348,0.008493871,0.781,0.01668242,0.6768467,12
optical_net,outer_3,guide,5,16.0,3,20,20,quantile,1,0.7203668,0.010824143333333333,0.036908,0.007762848,0.7999,0.01564361,0.6969694,16
optical_net,outer_3,guide,5,20.0,3,20,20,quantile,1,0.7207746999999999,0.010810253333333334,0.030973,0.007306188,0.8116,0.01609843,0.6881592,20
optical_net,outer_3,guide,5,24.0,3,20,20,quantile,1,0.7234140333333333,0.01070603,0.0402,0.007040664,0.8185,0.01626189,0.6849928,24
optical_net,outer_3,guide,5,28.0,3,20,20,quantile,1,0.7234140333333333,0.01070603,0.041107,0.007040664,0.8185,0.01626189,0.6849928,24
optical_net,outer_3,guide,5,32.0,3,20,20,quantile,1,0.7234140333333333,0.01070603,0.036658,0.007040664,0.8185,0.01626189,0.6849928,24
