dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
real_estate,outer_3,streed,5,0.1,3,20,20,0.5161372304302424,96.20107992168346,0.004408121109008789,102.12398754580555,0.4817681117960846,77.41782947836064,0.41753234708200737,2
real_estate,outer_3,streed,5,0.08,3,20,20,0.5161372304302424,96.20107992168346,0.0045545101165771484,84.17496361587705,0.572851086385693,69.81413617199597,0.4747401688913804,3
real_estate,outer_3,streed,5,0.05,3,20,20,0.41839304400150706,112.38764288148256,1.18896484375,72.09608424848062,0.6341457989442438,66.46957457195418,0.49990360938489753,4
real_estate,outer_3,streed,5,0.03,3,20,20,0.4993714032143702,98.7345123696636,25.035616874694824,55.45294395332763,0.7186020195450233,143.55650314212707,-0.08007444809184827,6
real_estate,outer_3,streed,5,0.01,3,20,20,0.5433073932310649,90.06407758140813,66.77389216423035,33.56113474768675,0.8296928013826455,263.9989640541657,-0.9862460366238048,12
real_estate,outer_3,streed,5,0.008,3,20,20,0.5073280864546283,98.1740187088022,73.48064851760864,31.709129316191603,0.8390908702868504,210.97425468498,-0.5873046271186324,13
real_estate,outer_3,streed,5,0.005,3,20,20,0.47307644464844945,104.35077546805114,80.47303128242493,23.301798843584155,0.8817541744750016,192.293137828567,-0.44675371833497746,20
real_estate,outer_3,streed,5,0.003,3,20,20,0.4779217081183195,103.21559967425465,78.52870869636536,20.823617727250088,0.8943297946607396,169.87126137088953,-0.2780584986120962,23
real_estate,outer_3,streed,5,0.001,3,20,20,0.44580312272200956,109.0822769712755,71.20334458351135,16.841175674125704,0.9145388416677187,126.12394521801357,0.05108269189556902,32
real_estate,outer_3,streed,5,0.0005,3,20,20,0.4502084802069997,108.27245479540271,69.78111600875854,16.841175674125704,0.9145388416677187,126.12394521801357,0.05108269189556902,32
real_estate,outer_3,streed,5,0.0001,3,20,20,0.4759884977174275,103.53340014536214,64.95042753219604,16.841175674125704,0.9145388416677187,126.12394521801357,0.05108269189556902,32
