dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
seoul_bike,outer_3,guide,5,2.0,3,20,20,quantile,1,0.23724193333333332,316716.60000000003,0.34612,314083.5,0.245,327066.3,0.2133787,2
seoul_bike,outer_3,guide,5,4.0,3,20,20,quantile,1,0.43325980000000003,235164.1333333333,0.34322,224629.4,0.46,241050.9,0.4202529,4
seoul_bike,outer_3,guide,5,6.0,3,20,20,quantile,1,0.5129122666666667,202095.4,0.35166,206268.7,0.5042,219193.8,0.4728209,6
seoul_bike,outer_3,guide,5,8.0,3,20,20,quantile,1,0.5460495,188714.46666666667,0.35616,206268.7,0.5042,219193.8,0.4728209,6
seoul_bike,outer_3,guide,5,10.0,3,20,20,quantile,1,0.5896683,170380.5,0.34442,182545.1,0.5612,188381.5,0.5469272,10
seoul_bike,outer_3,guide,5,12.0,3,20,20,quantile,1,0.6066238,163159.63333333333,0.35366,176385.7,0.576,183804.0,0.5579365,12
seoul_bike,outer_3,guide,5,14.0,3,20,20,quantile,1,0.6171649333333332,158809.30000000002,0.35491,174278.5,0.5811,182789.2,0.560377,13
seoul_bike,outer_3,guide,5,16.0,3,20,20,quantile,1,0.6240309333333333,156002.8,0.34494,168549.3,0.5948,178287.8,0.5712033,16
seoul_bike,outer_3,guide,5,20.0,3,20,20,quantile,1,0.6347919333333333,151543.33333333334,0.35685,164341.2,0.605,174291.7,0.5808141,20
seoul_bike,outer_3,guide,5,24.0,3,20,20,quantile,1,0.6401361,149316.96666666667,0.37005,162554.4,0.6093,172564.5,0.5849684,23
seoul_bike,outer_3,guide,5,28.0,3,20,20,quantile,1,0.641458,148765.1666666667,0.35861,161198.5,0.6125,170979.6,0.58878,28
seoul_bike,outer_3,guide,5,32.0,3,20,20,quantile,1,0.6418936999999999,148588.06666666668,0.35101,160931.8,0.6132,170567.3,0.5897717,31
