dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
california_housing,outer_3,greedy,5,0.1,3,20,20,quantile,1,0.4365888534279396,7416678090.766505,186072231663588.16,0.06052803993225098,7433038217.029862,0.43541041809866854,7609653518.860292,0.45450848060244087,3
california_housing,outer_3,greedy,5,0.08,3,20,20,quantile,1,0.4365888534279396,7416678090.766505,173159360477627.56,0.06434011459350586,7433038217.029862,0.43541041809866854,7609653518.860292,0.45450848060244087,3
california_housing,outer_3,greedy,5,0.05,3,20,20,quantile,1,0.45568576689262713,7166419061.846764,153790053698686.66,0.07084965705871582,7433038217.029862,0.43541041809866854,7609653518.860292,0.45450848060244087,3
california_housing,outer_3,greedy,5,0.03,3,20,20,quantile,1,0.5279915093617878,6212527767.35186,133779381796784.31,0.0718834400177002,6208919302.128085,0.5283905382302275,6300036014.55817,0.5483872939387935,5
california_housing,outer_3,greedy,5,0.01,3,20,20,quantile,1,0.5652437477924145,5721961654.629107,109489583357363.84,0.08024454116821289,5644608905.370271,0.5712537338260897,5763370148.524871,0.5868577286235985,8
california_housing,outer_3,greedy,5,0.008,3,20,20,quantile,1,0.5753013784556298,5589935923.584922,106034458651372.9,0.08007359504699707,5538570577.367408,0.5793080628265095,5666955462.518053,0.5937691331220749,9
california_housing,outer_3,greedy,5,0.005,3,20,20,quantile,1,0.5805491401309041,5520948223.596529,99754694490735.83,0.08037805557250977,5444055086.709501,0.5864871543091131,5564787696.723036,0.6010929422362282,10
california_housing,outer_3,greedy,5,0.003,3,20,20,quantile,1,0.5922078697783403,5366925941.182632,94573531272980.39,0.08024430274963379,5271925429.87127,0.5995615672408886,5398047629.45365,0.6130455616838546,13
california_housing,outer_3,greedy,5,0.001,3,20,20,quantile,1,0.601935684678886,5239050319.7549715,87138147956668.48,0.08090853691101074,5040889981.147359,0.6171102739192114,5158722851.602496,0.6302013541750562,22
california_housing,outer_3,greedy,5,0.0005,3,20,20,quantile,1,0.6062573480452323,5182210786.305427,84520051036118.67,0.08064651489257812,4992638099.91296,0.6207753310138548,5124304343.860172,0.6326686155342263,27
california_housing,outer_3,greedy,5,0.0001,3,20,20,quantile,1,0.6076511998956976,5163686657.988881,81875159052002.2,0.08095526695251465,4966444765.935679,0.6227648920852553,5112066423.536857,0.6335458804103322,32
