dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
airfoil,outer_1,streed,5,0.1,3,20,20,0.3172740725123124,32.39907931047813,0.8184022903442383,31.17425261965251,0.34390838287011716,30.28977948138358,0.3651402853834975,3
airfoil,outer_1,streed,5,0.08,3,20,20,0.3016609585452477,33.122100783218876,3.41434907913208,31.17425261965251,0.34390838287011716,30.28977948138358,0.3651402853834975,3
airfoil,outer_1,streed,5,0.05,3,20,20,0.3388990377306544,31.373996887763905,15.813915967941284,25.684502805747886,0.4594453574685896,26.58794480938521,0.44272902137501524,5
airfoil,outer_1,streed,5,0.03,3,20,20,0.4714427767158191,25.056657171893445,23.812626123428345,21.10515345456482,0.5558220936770571,22.99472096820338,0.5180413247797975,8
airfoil,outer_1,streed,5,0.01,3,20,20,0.6414954531485072,17.019268054826476,28.39095401763916,13.670284229076485,0.7122959451215258,18.2327604180419,0.6178498069692646,17
airfoil,outer_1,streed,5,0.008,3,20,20,0.6589065337407244,16.19853058075542,28.53178310394287,13.255502562748605,0.7210254174055006,15.947530834902858,0.6657471580172152,18
airfoil,outer_1,streed,5,0.005,3,20,20,0.6820630259123321,15.087584908069873,28.78980588912964,11.312249272745156,0.7619230199586917,15.752280706685218,0.6698395100515135,25
airfoil,outer_1,streed,5,0.003,3,20,20,0.647601295645735,16.80705270759442,28.22187566757202,10.563174725902833,0.7776880019386861,15.28029632166339,0.6797320836228256,29
airfoil,outer_1,streed,5,0.001,3,20,20,0.6575875129072016,16.333038600583667,27.44144868850708,10.356182131966097,0.7820443567596594,15.060987281991174,0.6843286992708428,32
airfoil,outer_1,streed,5,0.0005,3,20,20,0.6578421059795772,16.321248751452558,27.43263602256775,10.356182131966097,0.7820443567596594,15.060987281991174,0.6843286992708428,32
airfoil,outer_1,streed,5,0.0001,3,20,20,0.6578421059795772,16.321248751452558,27.150850772857666,10.356182131966097,0.7820443567596594,15.060987281991174,0.6843286992708428,32
