dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
yacht,outer_4,greedy,5,0.1,3,20,20,quantile,1,0.84932203950054,34.57320692441911,22307.084349673707,0.0002682209014892578,19.810276728505414,0.915703109118785,21.889268986120076,0.8931151411184244,3
yacht,outer_4,greedy,5,0.08,3,20,20,quantile,1,0.9123818272449,20.702143634350787,18824.295150127145,0.0002532005310058594,19.810276728505414,0.915703109118785,21.889268986120076,0.8931151411184244,3
yacht,outer_4,greedy,5,0.05,3,20,20,quantile,1,0.9194970362312044,19.215365686594975,13600.111350807307,0.0002548694610595703,19.810276728505414,0.915703109118785,21.889268986120076,0.8931151411184244,3
yacht,outer_4,greedy,5,0.03,3,20,20,quantile,1,0.9560481835505305,10.097187997538995,9285.116544420669,0.00026988983154296875,9.390842693633562,0.9600399907241676,10.572642858751767,0.94837399820526,4
yacht,outer_4,greedy,5,0.01,3,20,20,quantile,1,0.9716221208614696,6.3544522517122175,4408.961467828001,0.0003666877746582031,3.7496852966857492,0.9840443010147965,2.641053748927713,0.9871037878226179,6
yacht,outer_4,greedy,5,0.008,3,20,20,quantile,1,0.9809093385483075,4.364078323406949,3712.40362791869,0.0003724098205566406,3.7496852966857492,0.9840443010147965,2.641053748927713,0.9871037878226179,6
yacht,outer_4,greedy,5,0.005,3,20,20,quantile,1,0.980697664901958,4.42154670846578,2667.566868054722,0.0003523826599121094,3.7496852966857492,0.9840443010147965,2.641053748927713,0.9871037878226179,6
yacht,outer_4,greedy,5,0.003,3,20,20,quantile,1,0.9820759615973533,4.1335409540145465,1893.0215982981726,0.0004067420959472656,2.728928657719913,0.9883878350396071,2.959944100117735,0.9855466526708111,7
yacht,outer_4,greedy,5,0.001,3,20,20,quantile,1,0.9914491600356986,2.0023197854481665,907.2809294631056,0.000446319580078125,1.3231419549471797,0.9943697529052662,2.3861624581749097,0.9883484168533786,10
yacht,outer_4,greedy,5,0.0005,3,20,20,quantile,1,0.9902518770023288,2.2595098698450555,603.4327994971247,0.000514984130859375,1.1505146674977866,0.9951043182933561,2.4781876548962214,0.9878990596742355,11
yacht,outer_4,greedy,5,0.0001,3,20,20,quantile,1,0.9901414820947405,2.2726441919569296,237.66116499898476,0.0005419254302978516,0.3511753023693646,0.9985056752841109,1.1143043565500834,0.9945588743061039,26
