dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
auction,outer_4,claritree,5,0.1,3,20,20,quantile,1,0.8529865200239075,15811044.670205995,96432385137.6126,0.08167767524719238,15773208.682941535,0.8539749035500255,15409284.35109688,0.8544471340697726,4
auction,outer_4,claritree,5,0.08,3,20,20,quantile,1,0.8529865200239075,15811044.670205995,82303747349.41196,0.0842132568359375,15773208.682941535,0.8539749035500255,15409284.35109688,0.8544471340697726,4
auction,outer_4,claritree,5,0.05,3,20,20,quantile,1,0.8529865200239075,15811044.670205995,61110790667.110985,0.08553457260131836,15773208.682941535,0.8539749035500255,15409284.35109688,0.8544471340697726,4
auction,outer_4,claritree,5,0.03,3,20,20,quantile,1,0.8529865200239075,15811044.670205995,46982152878.91034,0.09108090400695801,15773208.682941535,0.8539749035500255,15409284.35109688,0.8544471340697726,4
auction,outer_4,claritree,5,0.01,3,20,20,quantile,1,0.8824600834329369,12598581.439653017,32201480219.03784,0.1155388355255127,12133897.342117324,0.8876668935716927,12273695.237331748,0.8840652507512037,7
auction,outer_4,claritree,5,0.008,3,20,20,quantile,1,0.8942634906036654,11302938.707836295,29397302090.812023,0.11656308174133301,10202769.468765017,0.9055448751309221,10135974.4119379,0.9042577130100143,9
auction,outer_4,claritree,5,0.005,3,20,20,quantile,1,0.9100995892420758,9630515.776805796,22265669604.04109,0.12053179740905762,8217291.123190005,0.923926022095996,7476442.825445866,0.9293790902022214,10
auction,outer_4,claritree,5,0.003,3,20,20,quantile,1,0.920090601386009,8586445.47746726,18179654846.023808,0.12008857727050781,7230439.046687198,0.933062094061431,6788862.403349981,0.9358738305622076,12
auction,outer_4,claritree,5,0.001,3,20,20,quantile,1,0.9221525170466157,8362587.7877007155,15197575926.308834,0.13244223594665527,7350845.519243546,0.9319473958968618,7131165.991242676,0.9326405027125314,18
auction,outer_4,claritree,5,0.0005,3,20,20,quantile,1,0.9263605148439679,7919886.307046962,13402134753.337399,0.13681912422180176,7008836.120770167,0.9351136480147891,6820777.506078774,0.9355723672000689,22
auction,outer_4,claritree,5,0.0001,3,20,20,quantile,1,0.9261320980481395,7950063.16938948,11754146362.35945,0.1485280990600586,6908235.861921919,0.9360449843583636,6593259.536754463,0.9377214541875786,26
