dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
california_housing,outer_0,guide,5,2.0,3,20,20,quantile,1,0.3061066666666667,9330535813.666666,1.0881,9258113751.0,0.3116,9303240049.0,0.2745471,2
california_housing,outer_0,guide,5,4.0,3,20,20,quantile,1,0.5001598333333334,6721499562.0,1.089,6619962627.0,0.5078,6650112725.0,0.4814341,4
california_housing,outer_0,guide,5,6.0,3,20,20,quantile,1,0.555249,5980309438.666667,1.0836,5927630699.0,0.5593,5992466142.0,0.5327164,6
california_housing,outer_0,guide,5,8.0,3,20,20,quantile,1,0.5786983,5665295246.333333,1.0882,5553672724.0,0.5871,5659076733.0,0.5587136,8
california_housing,outer_0,guide,5,10.0,3,20,20,quantile,1,0.5871264666666667,5551989625.666667,1.0891,5410977583.0,0.5977,5530703561.0,0.5687239,10
california_housing,outer_0,guide,5,12.0,3,20,20,quantile,1,0.5992785,5388594492.0,1.0885,5312316805.0,0.605,5414247836.0,0.577805,12
california_housing,outer_0,guide,5,14.0,3,20,20,quantile,1,0.6054184,5306018611.666667,1.0917,5228433838.0,0.6112,5320206883.0,0.5851382,14
california_housing,outer_0,guide,5,16.0,3,20,20,quantile,1,0.6111559333333333,5228899019.0,1.0892,5152332049.0,0.6169,5225522083.0,0.5925215,16
california_housing,outer_0,guide,5,20.0,3,20,20,quantile,1,0.6192356333333334,5120118256.333333,1.0792,5036993210.0,0.6255,5157299942.0,0.5978414,20
california_housing,outer_0,guide,5,24.0,3,20,20,quantile,1,0.6212620333333333,5092864165.0,1.084,4994030264.0,0.6287,5100364151.0,0.6022812,24
california_housing,outer_0,guide,5,28.0,3,20,20,quantile,1,0.6225126,5076044847.333333,1.0971,4972568345.0,0.6303,5099159399.0,0.6023751,28
california_housing,outer_0,guide,5,32.0,3,20,20,quantile,1,0.6234904333333333,5062812150.333333,1.0829,4960994946.0,0.6311,5095319566.0,0.6026745,31
