dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
synch,outer_3,claritree,5,0.1,3,20,20,quantile,1,0.8745999346395393,0.004137761210855187,6.228561250625413,0.02374410629272461,0.00400419787387101,0.879405991358131,0.0038804971691672207,0.8688729217582379,3
synch,outer_3,claritree,5,0.08,3,20,20,quantile,1,0.8745999346395393,0.004137761210855187,5.340023450849629,0.025218486785888672,0.00400419787387101,0.879405991358131,0.0038804971691672207,0.8688729217582379,3
synch,outer_3,claritree,5,0.05,3,20,20,quantile,1,0.8745999346395393,0.004137761210855187,4.007216751185952,0.030686378479003906,0.00400419787387101,0.879405991358131,0.0038804971691672207,0.8688729217582379,3
synch,outer_3,claritree,5,0.03,3,20,20,quantile,1,0.9163015218213197,0.002760624167370489,2.9167647763163664,0.03645443916320801,0.0025553568985757307,0.9230405835034345,0.0020237198586888056,0.9316158572777303,4
synch,outer_3,claritree,5,0.01,3,20,20,quantile,1,0.9625587596834896,0.0012351307629875701,1.4109212163969198,0.05483055114746094,0.0011712632659666455,0.9647251866997931,0.0011525064922687344,0.9610552971957731,6
synch,outer_3,claritree,5,0.008,3,20,20,quantile,1,0.9687429727900985,0.00102089276428207,1.2183360582067926,0.06256866455078125,0.0008722737931600313,0.9737298213864929,0.0009626223477501119,0.9674717309643633,7
synch,outer_3,claritree,5,0.005,3,20,20,quantile,1,0.9792500930722894,0.0006868364787897527,0.8848599437137689,0.06313180923461914,0.0006558327590356225,0.9802483533776257,0.0007976052801323193,0.9730478736577978,8
synch,outer_3,claritree,5,0.003,3,20,20,quantile,1,0.9832549861964069,0.000551848571578628,0.6359734144200213,0.08220076560974121,0.0005294426110333834,0.9840548322481851,0.0005916002120533708,0.9800090545329754,9
synch,outer_3,claritree,5,0.001,3,20,20,quantile,1,0.9907287488657159,0.00030677448534111143,0.31871725599734024,0.07775616645812988,0.0003161652377627221,0.9904780845962148,0.00033466005948882557,0.9886913985780844,12
synch,outer_3,claritree,5,0.0005,3,20,20,quantile,1,0.9942433808879492,0.00019050987660795287,0.20654485424985353,0.08126425743103027,0.0001642694714876039,0.9950527135051345,0.0001838825492774964,0.9937863679896513,18
synch,outer_3,claritree,5,0.0001,3,20,20,quantile,1,0.995456772510844,0.00015258883406784026,0.0819321913109049,0.0823519229888916,0.00010069458068812939,0.9969673918432121,0.00011542853913726948,0.9960995185866781,25
