dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
yacht,outer_3,pilot,4,5,3,247.0,,,0.6432002530332671,81.25745436919917,0.0020537376403808594,80.45752774080081,0.6456813824628964,72.27334910469135,0.692674826768091,1
yacht,outer_3,pilot,4,5,3,123.0,,,0.6432002530332671,81.25745436919917,0.0016951560974121094,80.45752774080081,0.6456813824628964,72.27334910469135,0.692674826768091,1
yacht,outer_3,pilot,4,5,3,64.0,,,0.6432002530332671,81.25745436919917,0.0016520023345947266,80.45752774080081,0.6456813824628964,72.27334910469135,0.692674826768091,1
yacht,outer_3,pilot,4,5,3,32.0,,,0.6432002530332671,81.25745436919917,0.0016529560089111328,80.45752774080081,0.6456813824628964,72.27334910469135,0.692674826768091,1
yacht,outer_3,pilot,4,5,3,24.0,,,0.6432002530332671,81.25745436919917,0.001613616943359375,80.45752774080081,0.6456813824628964,72.27334910469135,0.692674826768091,1
yacht,outer_3,pilot,4,5,3,20.0,,,0.6432002530332671,81.25745436919917,0.0025811195373535156,80.45752774080081,0.6456813824628964,72.27334910469135,0.692674826768091,1
yacht,outer_3,pilot,4,5,3,16.0,,,0.6432002530332671,81.25745436919917,0.0017695426940917969,80.45752774080081,0.6456813824628964,72.27334910469135,0.692674826768091,1
yacht,outer_3,pilot,4,5,3,14.0,,,0.6432002530332671,81.25745436919917,0.0017452239990234375,80.45752774080081,0.6456813824628964,72.27334910469135,0.692674826768091,1
yacht,outer_3,pilot,4,5,3,12.0,,,0.6432002530332671,81.25745436919917,0.0017185211181640625,80.45752774080081,0.6456813824628964,72.27334910469135,0.692674826768091,1
yacht,outer_3,pilot,4,5,3,10.0,,,0.6432002530332671,81.25745436919917,0.0016162395477294922,80.45752774080081,0.6456813824628964,72.27334910469135,0.692674826768091,1
yacht,outer_3,pilot,4,5,3,8.0,,,0.6432002530332671,81.25745436919917,0.0017096996307373047,80.45752774080081,0.6456813824628964,72.27334910469135,0.692674826768091,1
yacht,outer_3,pilot,4,5,3,6.0,,,0.6432002530332671,81.25745436919917,0.0017330646514892578,80.45752774080081,0.6456813824628964,72.27334910469135,0.692674826768091,1
yacht,outer_3,pilot,4,5,3,4.0,,,0.6432002530332671,81.25745436919917,0.0016415119171142578,80.45752774080081,0.6456813824628964,72.27334910469135,0.692674826768091,1
yacht,outer_3,pilot,4,5,3,2.0,,,-0.007759528105524123,227.76616391518186,0.0015921592712402344,80.45752774080081,0.6456813824628964,72.27334910469135,0.692674826768091,1
