dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
energe_c,outer_2,cart,5,0.1,3,20,20,quantile,1,0.948227416695436,4.673297323930019,0.0011875629425048828,3.9647641057351737,0.9560197260198746,4.035951621409557,0.9555375732284206,16
energe_c,outer_2,cart,5,0.08,3,20,20,quantile,1,0.9509358002804698,4.4285579312422785,0.0009095668792724609,3.7081750662123474,0.9588660129508392,3.634325617031113,0.9599621225006446,19
energe_c,outer_2,cart,5,0.05,3,20,20,quantile,1,0.9494635321230843,4.553748672206379,0.0010025501251220703,3.510193137797776,0.9610621838257194,3.3071171649368156,0.9635668440644782,22
energe_c,outer_2,cart,5,0.03,3,20,20,quantile,1,0.9532855764764263,4.206481797983435,0.000990152359008789,3.4035342864836697,0.962245327482719,3.345093313710379,0.9631484763801497,25
energe_c,outer_2,cart,5,0.01,3,20,20,quantile,1,0.9536715943808636,4.171419916159375,0.0009400844573974609,3.3168043857847804,0.963207403584419,3.216623339886565,0.9645637774886137,29
energe_c,outer_2,cart,5,0.008,3,20,20,quantile,1,0.9536989374694569,4.168925285440421,0.0010159015655517578,3.3168043857847804,0.963207403584419,3.216623339886565,0.9645637774886137,29
energe_c,outer_2,cart,5,0.005,3,20,20,quantile,1,0.9537418911011479,4.165284863218199,0.0009474754333496094,3.3089011598851767,0.9632950723665008,3.204062399663329,0.9647021562248441,30
energe_c,outer_2,cart,5,0.003,3,20,20,quantile,1,0.9537526900402691,4.164270786686051,0.0009865760803222656,3.3089011598851767,0.9632950723665008,3.204062399663329,0.9647021562248441,30
energe_c,outer_2,cart,5,0.001,3,20,20,quantile,1,0.9537772738037557,4.162063874810202,0.0009620189666748047,3.305100646741809,0.9633372306399448,3.193584235075976,0.9648175898745426,32
energe_c,outer_2,cart,5,0.0005,3,20,20,quantile,1,0.9537772738037557,4.162063874810202,0.0009639263153076172,3.305100646741809,0.9633372306399448,3.193584235075976,0.9648175898745426,32
energe_c,outer_2,cart,5,0.0001,3,20,20,quantile,1,0.9537816312373488,4.1616546891394695,0.0009799003601074219,3.305100646741809,0.9633372306399448,3.193584235075976,0.9648175898745426,32
