dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
yacht,outer_2,claritree,5,0.1,3,20,20,quantile,1,0.8659034142364073,26.325446093672003,19914.45878090131,0.016466379165649414,17.74160643435963,0.9157988059246395,30.756483478174008,0.896654150021807,3
yacht,outer_2,claritree,5,0.08,3,20,20,quantile,1,0.9083464935922873,18.88658413702657,16804.454061291555,0.016608715057373047,17.74160643435963,0.9157988059246395,30.756483478174008,0.896654150021807,3
yacht,outer_2,claritree,5,0.05,3,20,20,quantile,1,0.9083464935922873,18.88658413702657,12139.446981876918,0.017077207565307617,17.74160643435963,0.9157988059246395,30.756483478174008,0.896654150021807,3
yacht,outer_2,claritree,5,0.03,3,20,20,quantile,1,0.9585272540788052,8.372348206386313,8235.18067126218,0.01990532875061035,8.191752975782917,0.9611221574166203,15.76850879294865,0.9470157261231661,4
yacht,outer_2,claritree,5,0.01,3,20,20,quantile,1,0.9780794071949929,4.435372834329172,3612.4862208322165,0.03660249710083008,4.149656996574669,0.9803058378390089,9.915603264292638,0.9666822623554457,5
yacht,outer_2,claritree,5,0.008,3,20,20,quantile,1,0.9825419721274337,3.448214464258921,3081.3594907835695,0.03278350830078125,2.412015102015061,0.9885526402319385,8.22479518282466,0.9723636010056627,6
yacht,outer_2,claritree,5,0.005,3,20,20,quantile,1,0.9872021005321551,2.6314487528859547,2148.3580749006433,0.03467273712158203,2.412015102015061,0.9885526402319385,8.22479518282466,0.9723636010056627,6
yacht,outer_2,claritree,5,0.003,3,20,20,quantile,1,0.98755775631876,2.5407709259394746,1526.3571309786917,0.03699350357055664,2.412015102015061,0.9885526402319385,8.22479518282466,0.9723636010056627,6
yacht,outer_2,claritree,5,0.001,3,20,20,quantile,1,0.9922494946575137,1.624662231500065,791.8885095912333,0.04677271842956543,1.32271464085249,0.9937224313597078,6.264793744652546,0.9789494649172545,9
yacht,outer_2,claritree,5,0.0005,3,20,20,quantile,1,0.9925948528561398,1.516409508779511,512.3074446229045,0.047623395919799805,0.8183210270807736,0.9961162700868095,4.348026362438011,0.9853900566860114,12
yacht,outer_2,claritree,5,0.0001,3,20,20,quantile,1,0.9931823225608447,1.3888518424903686,191.94834731105558,0.051464080810546875,0.27458601027078144,0.9986968220703841,4.092360595671316,0.986249127457076,24
