dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
seoul_bike,outer_1,greedy,5,0.1,3,20,20,quantile,1,0.40608475110036196,250716.1758604565,2628109884.256547,0.014270544052124023,248379.47445368159,0.41159132087041617,244355.46468621367,0.37363420457248775,3
seoul_bike,outer_1,greedy,5,0.08,3,20,20,quantile,1,0.40608475110036196,250716.1758604565,2450616578.7995687,0.01349949836730957,248379.47445368159,0.41159132087041617,244355.46468621367,0.37363420457248775,3
seoul_bike,outer_1,greedy,5,0.05,3,20,20,quantile,1,0.4547200865005825,230190.96399605015,2160652090.508831,0.014735698699951172,223888.0906086873,0.46961118281748737,221452.41401500622,0.432342478479148,4
seoul_bike,outer_1,greedy,5,0.03,3,20,20,quantile,1,0.5302520269396945,198260.81781484024,1875155462.4628844,0.015201807022094727,204255.4507449415,0.5161207251839107,206512.00721959586,0.4706397999588824,5
seoul_bike,outer_1,greedy,5,0.01,3,20,20,quantile,1,0.5964440670952212,170364.90123187317,1428707411.4784982,0.01648998260498047,165877.20509319456,0.6070384343904591,172160.0900534403,0.5586953953099816,9
seoul_bike,outer_1,greedy,5,0.008,3,20,20,quantile,1,0.6174876828886607,161474.4756684528,1368226900.2178965,0.01717209815979004,158091.236522217,0.6254833219668989,164202.34064582372,0.5790938015576803,11
seoul_bike,outer_1,greedy,5,0.005,3,20,20,quantile,1,0.6366481118234214,153379.82309124968,1258293586.1106503,0.01714801788330078,152113.18091689787,0.6396452804388135,158530.2549578743,0.5936332777598095,13
seoul_bike,outer_1,greedy,5,0.003,3,20,20,quantile,1,0.6423475368582187,150971.63479755828,1167828111.8492417,0.017335891723632812,145113.98433374052,0.6562263124484933,150763.88876385256,0.6135411040281787,17
seoul_bike,outer_1,greedy,5,0.001,3,20,20,quantile,1,0.6516739967201876,147032.47161513948,1050094579.6393037,0.01770496368408203,140133.48733075298,0.6680250638122387,149643.154207094,0.6164139261809742,23
seoul_bike,outer_1,greedy,5,0.0005,3,20,20,quantile,1,0.6533143710524338,146339.912371743,1015534812.4394277,0.017615556716918945,139634.28088885534,0.6692076792587689,149322.2393667867,0.6172365395793351,25
seoul_bike,outer_1,greedy,5,0.0001,3,20,20,quantile,1,0.6567975107971575,144872.14292618193,982316440.3239114,0.01791858673095703,138862.150809812,0.6710368482789764,148779.90016728637,0.6186267385852087,31
