dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
auto_mpg,outer_0,cart,5,0.1,3,20,20,quantile,1,0.7895047000816207,12.684897972777895,0.0009646415710449219,4.953928743472485,0.9198997709411837,8.791163215623113,0.8427396009909542,25
auto_mpg,outer_0,cart,5,0.08,3,20,20,quantile,1,0.7891940177172899,12.706131180955888,0.00096893310546875,4.953928743472485,0.9198997709411837,8.791163215623113,0.8427396009909542,25
auto_mpg,outer_0,cart,5,0.05,3,20,20,quantile,1,0.7903926992003466,12.616360268686451,0.00095367431640625,4.953928743472485,0.9198997709411837,8.791163215623113,0.8427396009909542,25
auto_mpg,outer_0,cart,5,0.03,3,20,20,quantile,1,0.7884037276650345,12.738956185115702,0.0009424686431884766,4.81947422816033,0.9220737702116993,8.46870857657793,0.848507818911018,28
auto_mpg,outer_0,cart,5,0.01,3,20,20,quantile,1,0.7860825129419456,12.897497200187862,0.0009334087371826172,4.764147281986738,0.9229683533377625,8.518625343546915,0.8476148846657712,30
auto_mpg,outer_0,cart,5,0.008,3,20,20,quantile,1,0.7863383970845151,12.885894228130985,0.0009088516235351562,4.764147281986738,0.9229683533377625,8.518625343546915,0.8476148846657712,30
auto_mpg,outer_0,cart,5,0.005,3,20,20,quantile,1,0.7863383970845151,12.885894228130985,0.0008983612060546875,4.764147281986738,0.9229683533377625,8.518625343546915,0.8476148846657712,30
auto_mpg,outer_0,cart,5,0.003,3,20,20,quantile,1,0.7863383970845151,12.885894228130985,0.0008916854858398438,4.756717569526675,0.9230884845913007,8.516500027091219,0.847652903310818,32
auto_mpg,outer_0,cart,5,0.001,3,20,20,quantile,1,0.7863383970845151,12.885894228130985,0.0009081363677978516,4.756717569526675,0.9230884845913007,8.516500027091219,0.847652903310818,32
auto_mpg,outer_0,cart,5,0.0005,3,20,20,quantile,1,0.7863262738953815,12.886495189669446,0.0009145736694335938,4.756717569526675,0.9230884845913007,8.516500027091219,0.847652903310818,32
auto_mpg,outer_0,cart,5,0.0001,3,20,20,quantile,1,0.7863262738953815,12.886495189669446,0.0009102821350097656,4.756717569526675,0.9230884845913007,8.516500027091219,0.847652903310818,32
