dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,pilot_target_complexity,pilot_grid_index,pilot_min_sample_leaf,pilot_min_sample_split,n_outer_merged
real_estate,outer_0,pilot,4,20,3,331.0,,,0.548037067641116,77.85756964128852,0.0074360370635986,72.69189872304959,0.5806916195037738,108.98386927842996,0.508400586415618,1.0,331.0,0,1.0,2.0,
real_estate,outer_0,pilot,4,20,3,165.0,,,0.548037067641116,77.85756964128852,0.007037878036499,72.6918987230496,0.5806916195037737,108.98386927842996,0.508400586415618,1.0,165.0,1,3.0,6.0,
real_estate,outer_0,pilot,4,20,3,82.0,,,0.548037067641116,77.85756964128852,0.0071492195129394,72.69189872304959,0.5806916195037738,108.98386927842996,0.508400586415618,1.0,82.0,2,5.0,10.0,
real_estate,outer_0,pilot,4,20,3,64.0,,,0.548037067641116,77.85756964128852,0.0071413516998291,72.69189872304959,0.5806916195037738,108.98386927842996,0.508400586415618,1.0,64.0,3,6.0,12.0,
real_estate,outer_0,pilot,4,20,3,32.0,,,0.548037067641116,77.85756964128852,0.0067353248596191,72.69189872304959,0.5806916195037738,108.98386927842996,0.508400586415618,1.0,32.0,4,11.0,22.0,
real_estate,outer_0,pilot,4,20,3,24.0,,,0.548037067641116,77.85756964128852,0.0067777633666992,72.69189872304959,0.5806916195037738,108.98386927842996,0.508400586415618,1.0,24.0,5,14.0,28.0,
real_estate,outer_0,pilot,4,20,3,20.0,,,0.548037067641116,77.85756964128852,0.0066986083984375,72.69189872304959,0.5806916195037738,108.98386927842996,0.508400586415618,1.0,20.0,6,17.0,34.0,
real_estate,outer_0,pilot,4,20,3,16.0,,,0.548037067641116,77.85756964128852,0.0064387321472167,72.69189872304959,0.5806916195037738,108.98386927842996,0.508400586415618,1.0,16.0,7,21.0,42.0,
real_estate,outer_0,pilot,4,20,3,14.0,,,0.548037067641116,77.85756964128852,0.0066244602203369,72.6918987230496,0.5806916195037737,108.98386927842996,0.508400586415618,1.0,14.0,8,24.0,48.0,
real_estate,outer_0,pilot,4,20,3,12.0,,,0.548037067641116,77.85756964128852,0.0064194202423095,72.6918987230496,0.5806916195037737,108.98386927842996,0.508400586415618,1.0,12.0,9,28.0,56.0,
real_estate,outer_0,pilot,4,20,3,10.0,,,0.548037067641116,77.85756964128852,0.0063607692718505,72.69189872304959,0.5806916195037738,108.98386927842996,0.508400586415618,1.0,10.0,10,34.0,68.0,
real_estate,outer_0,pilot,4,20,3,8.0,,,0.548037067641116,77.85756964128852,0.0063397884368896,72.6918987230496,0.5806916195037737,108.98386927842996,0.508400586415618,1.0,8.0,11,42.0,84.0,
real_estate,outer_0,pilot,4,20,3,6.0,,,0.548037067641116,77.85756964128852,0.0062267780303955,72.6918987230496,0.5806916195037737,108.98386927842996,0.508400586415618,1.0,6.0,12,56.0,112.0,
real_estate,outer_0,pilot,4,20,3,4.0,,,0.548037067641116,77.85756964128852,0.0063188076019287,72.6918987230496,0.5806916195037737,108.98386927842996,0.508400586415618,1.0,4.0,13,83.0,166.0,
real_estate,outer_0,pilot,4,20,3,2.0,,,-0.0139438101624456,174.70850540266431,0.0062298774719238,72.6918987230496,0.5806916195037737,108.98386927842996,0.508400586415618,1.0,2.0,14,165.0,330.0,
real_estate,outer_1,pilot,4,20,3,331.0,,,0.5484644239623134,83.2777567586828,0.0085127353668212,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,331.0,0,1.0,2.0,
real_estate,outer_1,pilot,4,20,3,165.0,,,0.5484644239623134,83.2777567586828,0.0083529949188232,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,165.0,1,3.0,6.0,
real_estate,outer_1,pilot,4,20,3,82.0,,,0.5484644239623134,83.2777567586828,0.0080201625823974,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,82.0,2,5.0,10.0,
real_estate,outer_1,pilot,4,20,3,64.0,,,0.5484644239623134,83.2777567586828,0.0079977512359619,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,64.0,3,6.0,12.0,
real_estate,outer_1,pilot,4,20,3,32.0,,,0.5484644239623134,83.2777567586828,0.0078394412994384,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,32.0,4,11.0,22.0,
real_estate,outer_1,pilot,4,20,3,24.0,,,0.5484644239623134,83.2777567586828,0.0078935623168945,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,24.0,5,14.0,28.0,
real_estate,outer_1,pilot,4,20,3,20.0,,,0.5484644239623134,83.2777567586828,0.0078537464141845,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,20.0,6,17.0,34.0,
real_estate,outer_1,pilot,4,20,3,16.0,,,0.5484644239623134,83.2777567586828,0.0077476501464843,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,16.0,7,21.0,42.0,
real_estate,outer_1,pilot,4,20,3,14.0,,,0.5484644239623134,83.2777567586828,0.0145158767700195,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,14.0,8,24.0,48.0,
real_estate,outer_1,pilot,4,20,3,12.0,,,0.5484644239623134,83.2777567586828,0.0075535774230957,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,12.0,9,28.0,56.0,
real_estate,outer_1,pilot,4,20,3,10.0,,,0.5484644239623134,83.2777567586828,0.0074706077575683,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,10.0,10,34.0,68.0,
real_estate,outer_1,pilot,4,20,3,8.0,,,0.5484644239623134,83.2777567586828,0.0072157382965087,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,8.0,11,42.0,84.0,
real_estate,outer_1,pilot,4,20,3,6.0,,,0.5484644239623134,83.2777567586828,0.007451057434082,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,6.0,12,56.0,112.0,
real_estate,outer_1,pilot,4,20,3,4.0,,,0.5484644239623134,83.2777567586828,0.0074269771575927,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,4.0,13,83.0,166.0,
real_estate,outer_1,pilot,4,20,3,2.0,,,-0.0084594633665275,181.01196325692263,0.0072126388549804,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,2.0,14,165.0,330.0,
real_estate,outer_2,pilot,4,20,3,331.0,,,0.5673106996817107,81.91818928772095,0.0077757835388183,78.76219070121266,0.572801618866042,87.54069377121935,0.5121730206843602,1.0,331.0,0,1.0,2.0,
real_estate,outer_2,pilot,4,20,3,165.0,,,0.5615567008587229,83.20472169982637,0.0074422359466552,78.76219070121266,0.572801618866042,87.54069377121935,0.5121730206843602,1.0,165.0,1,3.0,6.0,
real_estate,outer_2,pilot,4,20,3,82.0,,,0.5686485484680416,81.91087692789834,0.007505178451538,78.76219070121266,0.572801618866042,87.54069377121935,0.5121730206843602,1.0,82.0,2,5.0,10.0,
real_estate,outer_2,pilot,4,20,3,64.0,,,0.5425460433916718,86.67304774540271,0.0072941780090332,78.76219070121266,0.572801618866042,87.54069377121935,0.5121730206843602,1.0,64.0,3,6.0,12.0,
real_estate,outer_2,pilot,4,20,3,32.0,,,0.5425460433916718,86.67304774540271,0.0071067810058593,78.76219070121266,0.572801618866042,87.54069377121935,0.5121730206843602,1.0,32.0,4,11.0,22.0,
real_estate,outer_2,pilot,4,20,3,24.0,,,0.5425460433916718,86.67304774540271,0.0070719718933105,78.76219070121266,0.572801618866042,87.54069377121935,0.5121730206843602,1.0,24.0,5,14.0,28.0,
real_estate,outer_2,pilot,4,20,3,20.0,,,0.5425460433916718,86.67304774540271,0.0067811012268066,78.76219070121266,0.572801618866042,87.54069377121935,0.5121730206843602,1.0,20.0,6,17.0,34.0,
real_estate,outer_2,pilot,4,20,3,16.0,,,0.5425460433916718,86.67304774540271,0.0068233013153076,78.76219070121266,0.572801618866042,87.54069377121935,0.5121730206843602,1.0,16.0,7,21.0,42.0,
real_estate,outer_2,pilot,4,20,3,14.0,,,0.5425460433916718,86.67304774540271,0.0068702697753906,78.76219070121266,0.572801618866042,87.54069377121935,0.5121730206843602,1.0,14.0,8,24.0,48.0,
real_estate,outer_2,pilot,4,20,3,12.0,,,0.5425460433916718,86.67304774540271,0.0065846443176269,78.76219070121266,0.572801618866042,87.54069377121935,0.5121730206843602,1.0,12.0,9,28.0,56.0,
real_estate,outer_2,pilot,4,20,3,10.0,,,0.5425460433916718,86.67304774540271,0.0068860054016113,78.76219070121266,0.572801618866042,87.54069377121935,0.5121730206843602,1.0,10.0,10,34.0,68.0,
real_estate,outer_2,pilot,4,20,3,8.0,,,0.5425460433916718,86.67304774540271,0.0066428184509277,78.76219070121266,0.572801618866042,87.54069377121935,0.5121730206843602,1.0,8.0,11,42.0,84.0,
real_estate,outer_2,pilot,4,20,3,6.0,,,0.5425460433916718,86.67304774540271,0.0064756870269775,78.76219070121266,0.572801618866042,87.54069377121935,0.5121730206843602,1.0,6.0,12,56.0,112.0,
real_estate,outer_2,pilot,4,20,3,4.0,,,0.5425460433916718,86.67304774540271,0.006366491317749,78.76219070121266,0.572801618866042,87.54069377121935,0.5121730206843602,1.0,4.0,13,83.0,166.0,
real_estate,outer_2,pilot,4,20,3,2.0,,,-0.0081137039227221,185.3718509911083,0.006326675415039,78.76219070121266,0.572801618866042,87.54069377121935,0.5121730206843602,1.0,2.0,14,165.0,330.0,
real_estate,outer_3,pilot,4,20,3,331.0,,,0.5579927290148957,87.81798748625748,0.0085365772247314,83.13381636820955,0.5781344259518751,64.67174033883452,0.5134299545841456,1.0,331.0,0,1.0,2.0,
real_estate,outer_3,pilot,4,20,3,165.0,,,0.5579927290148957,87.81798748625748,0.0080733299255371,83.13381636820955,0.5781344259518751,64.67174033883452,0.5134299545841456,1.0,165.0,1,3.0,6.0,
real_estate,outer_3,pilot,4,20,3,82.0,,,0.5579927290148957,87.81798748625748,0.0081841945648193,83.13381636820955,0.5781344259518751,64.67174033883452,0.5134299545841456,1.0,82.0,2,5.0,10.0,
real_estate,outer_3,pilot,4,20,3,64.0,,,0.5579927290148957,87.81798748625748,0.0079975128173828,83.13381636820955,0.5781344259518751,64.67174033883452,0.5134299545841456,1.0,64.0,3,6.0,12.0,
real_estate,outer_3,pilot,4,20,3,32.0,,,0.5497601877479287,89.33134809422022,0.0080232620239257,83.13381636820955,0.5781344259518751,64.67174033883452,0.5134299545841456,1.0,32.0,4,11.0,22.0,
real_estate,outer_3,pilot,4,20,3,24.0,,,0.5497601877479287,89.33134809422022,0.0078849792480468,83.13381636820955,0.5781344259518751,64.67174033883452,0.5134299545841456,1.0,24.0,5,14.0,28.0,
real_estate,outer_3,pilot,4,20,3,20.0,,,0.5497601877479287,89.33134809422022,0.0079438686370849,83.13381636820955,0.5781344259518751,64.67174033883452,0.5134299545841456,1.0,20.0,6,17.0,34.0,
real_estate,outer_3,pilot,4,20,3,16.0,,,0.5497601877479287,89.33134809422022,0.0078577995300292,83.13381636820955,0.5781344259518751,64.67174033883452,0.5134299545841456,1.0,16.0,7,21.0,42.0,
