dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
california_housing,outer_2,cart,5,0.1,3,20,20,quantile,1,0.6249076695624524,4978335257.346509,0.017861366271972656,4953680673.217878,0.6267924216682644,5134779679.660946,0.6204695076930249,32
california_housing,outer_2,cart,5,0.08,3,20,20,quantile,1,0.6249076695624524,4978335257.346509,0.018103837966918945,4953680673.217878,0.6267924216682644,5134779679.660946,0.6204695076930249,32
california_housing,outer_2,cart,5,0.05,3,20,20,quantile,1,0.6249076695624524,4978335257.346509,0.018039464950561523,4953680673.217878,0.6267924216682644,5134779679.660946,0.6204695076930249,32
california_housing,outer_2,cart,5,0.03,3,20,20,quantile,1,0.6249076695624524,4978335257.346509,0.01804971694946289,4953680673.217878,0.6267924216682644,5134779679.660946,0.6204695076930249,32
california_housing,outer_2,cart,5,0.01,3,20,20,quantile,1,0.6249076695624524,4978335257.346509,0.018077611923217773,4953680673.217878,0.6267924216682644,5134779679.660946,0.6204695076930249,32
california_housing,outer_2,cart,5,0.008,3,20,20,quantile,1,0.6249076695624524,4978335257.346509,0.01886773109436035,4953680673.217878,0.6267924216682644,5134779679.660946,0.6204695076930249,32
california_housing,outer_2,cart,5,0.005,3,20,20,quantile,1,0.6249076695624524,4978335257.346509,0.018033266067504883,4953680673.217878,0.6267924216682644,5134779679.660946,0.6204695076930249,32
california_housing,outer_2,cart,5,0.003,3,20,20,quantile,1,0.6249076695624524,4978335257.346509,0.018076181411743164,4953680673.217878,0.6267924216682644,5134779679.660946,0.6204695076930249,32
california_housing,outer_2,cart,5,0.001,3,20,20,quantile,1,0.6249076695624524,4978335257.346509,0.01807117462158203,4953680673.217878,0.6267924216682644,5134779679.660946,0.6204695076930249,32
california_housing,outer_2,cart,5,0.0005,3,20,20,quantile,1,0.6249076695624524,4978335257.346509,0.01813817024230957,4953680673.217878,0.6267924216682644,5134779679.660946,0.6204695076930249,32
california_housing,outer_2,cart,5,0.0001,3,20,20,quantile,1,0.6249076695624524,4978335257.346509,0.018117904663085938,4953680673.217878,0.6267924216682644,5134779679.660946,0.6204695076930249,32
