dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
energe_c,outer_0,guide,5,2.0,3,20,20,quantile,1,0.8025184666666667,17.922943333333333,0.039707,17.83104,0.8042,17.97358,0.7936763,2
energe_c,outer_0,guide,5,4.0,3,20,20,quantile,1,0.8945984666666668,9.559421,0.039506,9.31827,0.8977,9.478134,0.8911979,4
energe_c,outer_0,guide,5,6.0,3,20,20,quantile,1,0.9099294666666666,8.170640333333333,0.042525,7.712031,0.9153,8.663279,0.9005518,6
energe_c,outer_0,guide,5,8.0,3,20,20,quantile,1,0.9184103666666666,7.402622999999999,0.040693,7.053321,0.9225,8.321123,0.9044795,7
energe_c,outer_0,guide,5,10.0,3,20,20,quantile,1,0.9304779999999999,6.324077,0.035267,5.942778,0.9347,7.616786,0.9125648,9
energe_c,outer_0,guide,5,12.0,3,20,20,quantile,1,0.9368726,5.736298666666666,0.045384,4.981586,0.9453,6.449553,0.9259638,12
energe_c,outer_0,guide,5,14.0,3,20,20,quantile,1,0.9394100666666666,5.511654666666668,0.043205,4.493693,0.9506,5.812017,0.9332823,14
energe_c,outer_0,guide,5,16.0,3,20,20,quantile,1,0.9471956,4.805888333333333,0.031463,4.043999,0.9556,5.040761,0.9421357,16
energe_c,outer_0,guide,5,20.0,3,20,20,quantile,1,0.9557243999999999,4.027816666666666,0.042286,3.626662,0.9602,4.594622,0.9472571,20
energe_c,outer_0,guide,5,24.0,3,20,20,quantile,1,0.9566887000000001,3.9420086666666667,0.04139,3.508027,0.9615,4.494385,0.9484077,24
energe_c,outer_0,guide,5,28.0,3,20,20,quantile,1,0.9568530666666666,3.926264,0.041512,3.447901,0.9621,4.441849,0.9490108,28
energe_c,outer_0,guide,5,32.0,3,20,20,quantile,1,0.9568530666666666,3.926264,0.041021,3.447901,0.9621,4.441849,0.9490108,28
