dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
energe_c,outer_2,guide,5,2.0,3,20,20,quantile,1,0.7977785333333333,18.254,0.039262,18.21468,0.7979,16.44119,0.8188741,2
energe_c,outer_2,guide,5,4.0,3,20,20,quantile,1,0.8846393666666666,10.423182333333333,0.039676,8.994217,0.9002,10.90314,0.8798846,4
energe_c,outer_2,guide,5,6.0,3,20,20,quantile,1,0.8997152333333333,9.021439,0.04015,7.739611,0.9141,9.579745,0.8944639,6
energe_c,outer_2,guide,5,8.0,3,20,20,quantile,1,0.9020905333333333,8.820124333333332,0.043338,6.54895,0.9274,8.108975,0.9106667,8
energe_c,outer_2,guide,5,10.0,3,20,20,quantile,1,0.9205017,7.137885666666667,0.042803,5.678128,0.937,6.166501,0.9320662,10
energe_c,outer_2,guide,5,12.0,3,20,20,quantile,1,0.9299852666666667,6.289549333333333,0.043455,5.02881,0.9442,5.950878,0.9344416,12
energe_c,outer_2,guide,5,14.0,3,20,20,quantile,1,0.9422910666666667,5.205853,0.04363,4.473324,0.9504,5.629292,0.9379844,14
energe_c,outer_2,guide,5,16.0,3,20,20,quantile,1,0.9445917666666667,4.998722999999999,0.045011,4.150113,0.954,5.164902,0.9431004,16
energe_c,outer_2,guide,5,20.0,3,20,20,quantile,1,0.950562,4.454593,0.031661,3.667924,0.9593,4.455075,0.9509203,20
energe_c,outer_2,guide,5,24.0,3,20,20,quantile,1,0.9528022333333334,4.252270666666667,0.031139,3.473508,0.9615,4.361506,0.9519511,24
energe_c,outer_2,guide,5,28.0,3,20,20,quantile,1,0.9528120000000001,4.251666666666666,0.038117,3.423066,0.962,4.291404,0.9527234,28
energe_c,outer_2,guide,5,32.0,3,20,20,quantile,1,0.9528120000000001,4.251666666666666,0.041684,3.420406,0.9621,4.289421,0.9527452,29
