dataset,outer,method,depth,n_thresholds,lambda,cost_complexity,ridge_penalty,lasso_penalty,time_limit_s,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
temperature_max,outer_3,streed,4,20,,0.0001,0.01,0.001,230400.0,0.8246088782256585,1.7028130936184165,230400.29382658005,1.082440922742855,0.8890150109461581,1.3152650213460144,0.862167512002731,16
