dataset,outer,method,depth,n_thresholds,lambda,cost_complexity,ridge_penalty,lasso_penalty,time_limit_s,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
temperature_max,outer_0,streed,4,20,,0.0001,0.01,0.001,230400.0,0.8246088782256585,1.7028130936184165,230399.77842330933,1.0690107493277878,0.8901883964432772,1.348991354665646,0.8596515317120903,16.0
temperature_max,outer_1,streed,4,20,,0.0001,0.01,0.001,230400.0,0.8246088782256585,1.7028130936184165,230399.7859828472,1.070571614779498,0.8901266138196973,1.2832594405429163,0.8660596141383463,16.0
temperature_max,outer_2,streed,4,20,,0.0001,0.01,0.001,230400.0,0.8246088782256585,1.7028130936184165,230400.29426789284,1.0702148430449867,0.8904874187750546,1.2622016613977032,0.8666384838971469,16.0
temperature_max,outer_3,streed,4,20,,0.0001,0.01,0.001,230400.0,0.8246088782256585,1.7028130936184165,230400.29382658005,1.082440922742855,0.8890150109461581,1.3152650213460144,0.862167512002731,16.0
temperature_max,outer_4,streed,4,20,,0.0001,0.01,0.001,230400.0,0.8246088782256585,1.7028130936184165,230400.30014777184,1.0680667554602956,0.8881733009162484,1.3443635960476523,0.8701246662662487,16.0
temperature_max,mean,streed,4,20,,0.0001,0.01,0.001,230400.0,0.8246088782256585,1.7028130936184165,230400.09052968025,1.0720609770710845,0.889598148180087,1.3108162147999864,0.8649283616033128,16.0
temperature_max,std,streed,4,20,,0.0001,0.01,0.001,230400.0,0.0,0.0,0.2814861423494978,0.005887006424934806,0.0009732304319101932,0.03783289105388808,0.004082678560879787,0.0
temperature_max,best_by_mean_val_r2,streed,4,20,,0.0001,0.01,0.001,230400.0,0.8246088782256585,1.7028130936184165,230400.09052968025,1.0720609770710845,0.889598148180087,1.3108162147999864,0.8649283616033128,16.0
