dataset,outer,method,depth,n_thresholds,lambda,cost_complexity,ridge_penalty,lasso_penalty,time_limit_s,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
temperature_max,outer_0,streed,4,20,,0.0001,0.01,0.001,230400.0,0.8246088782256585,1.7028130936184165,230399.77842330933,1.0690107493277878,0.8901883964432772,1.348991354665646,0.8596515317120903,16
