dataset,outer,method,depth,n_thresholds,lambda,cost_complexity,ridge_penalty,lasso_penalty,time_limit_s,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
temperature_max,outer_2,streed,4,20,,0.0001,0.01,0.001,230400.0,0.8246088782256585,1.7028130936184165,230400.29426789284,1.0702148430449867,0.8904874187750546,1.2622016613977032,0.8666384838971469,16
