dataset,outer,method,depth,lambda,kappa,cv_folds,n_thresholds,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
auction,outer_0,claritree,4,0.1,0.1,3,20,quantile,0,0.806915086509282,20616603.932979006,89523045991.8075,0.3371281623840332,20351123.948674634,0.8090031761150436,21939976.36462359,0.8036516231878774,3
auction,outer_0,claritree,4,0.1,0.01,3,20,quantile,0,0.8608639687971978,14848766.722818151,79715190748.09152,0.3143503665924072,14521194.97969515,0.8637174965308698,16729082.490519067,0.8502857004957456,3
auction,outer_0,claritree,4,0.1,0.001,3,20,quantile,0,0.8712149584490474,13733144.223474776,74869773354.48099,0.28146815299987793,13377141.866376877,0.8744545207635642,15949621.390580846,0.8572613653377477,3
auction,outer_0,claritree,4,0.1,0.0001,3,20,quantile,0,0.8713488486573432,13716312.146945104,74134221297.13695,0.27461695671081543,13351695.557936791,0.8746933362758628,15975571.962418647,0.8570291247658792,3
auction,outer_0,claritree,4,0.1,1e-05,3,20,quantile,0,0.871339521114974,13717024.024838602,74056731154.83029,0.2758462429046631,13351414.20072323,0.874695976834404,15980630.076778743,0.856983857964866,3
auction,outer_0,claritree,4,0.08,0.1,3,20,quantile,0,0.8712964767095954,13734259.753491774,78587956488.08803,0.3527529239654541,13460154.43859001,0.8736754415502876,15985653.600454405,0.8569389007277568,4
auction,outer_0,claritree,4,0.08,0.01,3,20,quantile,0,0.8608639687971978,14848766.722818151,69268817078.9155,0.3273649215698242,14521194.97969515,0.8637174965308698,16729082.490519067,0.8502857004957456,3
auction,outer_0,claritree,4,0.08,0.001,3,20,quantile,0,0.8712149584490474,13733144.223474776,64423399685.304955,0.32297492027282715,13377141.866376877,0.8744545207635642,15949621.390580846,0.8572613653377477,3
auction,outer_0,claritree,4,0.08,0.0001,3,20,quantile,0,0.8713488486573432,13716312.146945104,63687847627.960915,0.30994510650634766,13351695.557936791,0.8746933362758628,15975571.962418647,0.8570291247658792,3
auction,outer_0,claritree,4,0.08,1e-05,3,20,quantile,0,0.871339521114974,13717024.024838602,63610357485.654274,0.3122711181640625,13351414.20072323,0.874695976834404,15980630.076778743,0.856983857964866,3
auction,outer_0,claritree,4,0.05,0.1,3,20,quantile,0,0.8712964767095954,13734259.753491774,57695209149.735954,0.35747599601745605,13460154.43859001,0.8736754415502876,15985653.600454405,0.8569389007277568,4
auction,outer_0,claritree,4,0.05,0.01,3,20,quantile,0,0.8608639687971978,14848766.722818151,53599256575.151436,0.3552830219268799,14521194.97969515,0.8637174965308698,16729082.490519067,0.8502857004957456,3
auction,outer_0,claritree,4,0.05,0.001,3,20,quantile,0,0.8712149584490474,13733144.223474776,48753839181.5409,0.3410918712615967,13377141.866376877,0.8744545207635642,15949621.390580846,0.8572613653377477,3
auction,outer_0,claritree,4,0.05,0.0001,3,20,quantile,0,0.8713488486573432,13716312.146945104,48018287124.19686,0.3416459560394287,13351695.557936791,0.8746933362758628,15975571.962418647,0.8570291247658792,3
auction,outer_0,claritree,4,0.05,1e-05,3,20,quantile,0,0.871339521114974,13717024.024838602,47940796981.89021,0.34224939346313477,13351414.20072323,0.874695976834404,15980630.076778743,0.856983857964866,3
auction,outer_0,claritree,4,0.03,0.1,3,20,quantile,0,0.8712964767095954,13734259.753491774,43766710924.16791,0.3616647720336914,13460154.43859001,0.8736754415502876,15985653.600454405,0.8569389007277568,4
auction,outer_0,claritree,4,0.03,0.01,3,20,quantile,0,0.8739435250535351,13431952.400946794,42224370976.34861,0.35900306701660156,12837912.141930463,0.879515232150973,15455135.455587942,0.8616866896443331,4
auction,outer_0,claritree,4,0.03,0.001,3,20,quantile,0,0.8712149584490474,13733144.223474776,38307465512.36487,0.35387516021728516,13377141.866376877,0.8744545207635642,15949621.390580846,0.8572613653377477,3
auction,outer_0,claritree,4,0.03,0.0001,3,20,quantile,0,0.8703932212225438,13817327.155738467,37571913455.02083,0.351057767868042,13351695.557936791,0.8746933362758628,15975571.962418647,0.8570291247658792,3
auction,outer_0,claritree,4,0.03,1e-05,3,20,quantile,0,0.8702061205254735,13836830.621369435,37494423312.71419,0.34940409660339355,13351414.20072323,0.874695976834404,15980630.076778743,0.856983857964866,3
auction,outer_0,claritree,4,0.01,0.1,3,20,quantile,0,0.8768833139750528,13135509.481463188,29772231303.728092,0.5313377380371094,12458926.79706346,0.8830720380232726,15663051.892347565,0.8598259741088262,5
auction,outer_0,claritree,4,0.01,0.01,3,20,quantile,0,0.8903492578805294,11701891.420022042,28245295097.483547,0.5209939479827881,10360889.2750954,0.9027622774468038,12846274.04142169,0.8850342856255794,6
auction,outer_0,claritree,4,0.01,0.001,3,20,quantile,0,0.9200093952060229,8469436.365188995,25332185062.001194,0.5016341209411621,8137373.569979045,0.9236301390256825,10745436.714271866,0.9038353997323978,6
auction,outer_0,claritree,4,0.01,0.0001,3,20,quantile,0,0.9327888372980718,7130020.643267296,23176342188.620728,0.49710726737976074,7620499.012484309,0.9284810454953896,9519575.058297131,0.9148060563250349,6
auction,outer_0,claritree,4,0.01,1e-05,3,20,quantile,0,0.9326171909701313,7146623.914490934,22503552638.713303,0.5008940696716309,5992827.993549397,0.9437568600268226,7081249.854684426,0.9366274652414732,7
auction,outer_0,claritree,4,0.008,0.1,3,20,quantile,0,0.8896403810960022,11781505.868919173,27881195868.63437,0.5398571491241455,11499877.214991307,0.8920727902463903,14544292.198446946,0.8698381384926679,6
auction,outer_0,claritree,4,0.008,0.01,3,20,quantile,0,0.8976038863450725,10917857.390719237,25916471265.07262,0.5300214290618896,9342284.856924174,0.9123219562712531,11668650.981715433,0.8955732384679662,7
auction,outer_0,claritree,4,0.008,0.001,3,20,quantile,0,0.9252392534823414,7916611.947918768,23062730512.792797,0.5125560760498047,6745281.905846053,0.9366950236520394,9032802.14191853,0.9191623541814515,7
auction,outer_0,claritree,4,0.008,0.0001,3,20,quantile,0,0.9327888372980718,7130020.643267296,20742752140.04393,0.5182642936706543,6549842.590333782,0.9385292362792749,8736782.655103777,0.9218115341429465,7
auction,outer_0,claritree,4,0.008,1e-05,3,20,quantile,0,0.9326171909701313,7146623.914490934,20066065449.238895,0.5137813091278076,5992827.993549397,0.9437568600268226,7081249.854684426,0.9366274652414732,7
auction,outer_0,claritree,4,0.005,0.1,3,20,quantile,0,0.8993610298882354,10747136.007169934,24172441757.66848,0.5445992946624756,10145241.902998209,0.9047861441999904,13397466.2134481,0.8801014777460122,8
auction,outer_0,claritree,4,0.005,0.01,3,20,quantile,0,0.9012949186185703,10524467.841697374,22113557061.40001,0.5344538688659668,8989712.397820853,0.9156308752306126,11337270.785200085,0.8985388735539904,8
auction,outer_0,claritree,4,0.005,0.001,3,20,quantile,0,0.9239365956657529,8049309.914675768,19406499728.58119,0.5380158424377441,6745281.905846053,0.9366950236520394,9032802.14191853,0.9191623541814515,7
auction,outer_0,claritree,4,0.005,0.0001,3,20,quantile,0,0.9327888372980718,7130020.643267296,17086521355.832317,0.5339953899383545,6549842.590333782,0.9385292362792749,8736782.655103777,0.9218115341429465,7
auction,outer_0,claritree,4,0.005,1e-05,3,20,quantile,0,0.9326171909701313,7146623.914490934,16409834665.027283,0.5313246250152588,5992827.993549397,0.9437568600268226,7081249.854684426,0.9366274652414732,7
auction,outer_0,claritree,4,0.003,0.1,3,20,quantile,0,0.8993610298882354,10747136.007169934,21386742112.554867,0.558906078338623,10145241.902998209,0.9047861441999904,13397466.2134481,0.8801014777460122,8
auction,outer_0,claritree,4,0.003,0.01,3,20,quantile,0,0.9012949186185703,10524467.841697374,19327857416.2864,0.5439386367797852,8989712.397820853,0.9156308752306126,11337270.785200085,0.8985388735539904,8
auction,outer_0,claritree,4,0.003,0.001,3,20,quantile,0,0.9239365956657529,8049309.914675768,17959624927.21289,0.5387232303619385,6663884.094341343,0.9374589482150166,8909211.371805433,0.9202684103912383,9
auction,outer_0,claritree,4,0.003,0.0001,3,20,quantile,0,0.9329166395185178,7116511.254616407,15544830254.428265,0.5344383716583252,6447031.362108991,0.9394941273634317,8599096.205886524,0.923043737421726,9
auction,outer_0,claritree,4,0.003,1e-05,3,20,quantile,0,0.9327030545842924,7137547.664245636,14478362204.823406,0.5310714244842529,5548928.421858077,0.9479228907841781,6628498.341564703,0.9406792938862674,9
auction,outer_0,claritree,4,0.001,0.1,3,20,quantile,0,0.9003531624761137,10644228.556044498,18601042467.441257,0.5577182769775391,10145241.902998209,0.9047861441999904,13397466.2134481,0.8801014777460122,8
auction,outer_0,claritree,4,0.001,0.01,3,20,quantile,0,0.9027865265614533,10365715.570630297,16464793548.801275,0.5613954067230225,8836044.492282376,0.9170730600438407,11202049.843605097,0.8997490121590618,9
auction,outer_0,claritree,4,0.001,0.001,3,20,quantile,0,0.9253813550394484,7894420.363964391,14825712826.460081,0.5761098861694336,6663884.094341343,0.9374589482150166,8909211.371805433,0.9202684103912383,9
auction,outer_0,claritree,4,0.001,0.0001,3,20,quantile,0,0.9341927494331531,6979629.225823169,12410918153.675455,0.5650937557220459,6447031.362108991,0.9394941273634317,8599096.205886524,0.923043737421726,9
auction,outer_0,claritree,4,0.001,1e-05,3,20,quantile,0,0.9339811460067148,7000465.0444521615,11513639758.010817,0.5991768836975098,5545578.088973795,0.9479543339094556,6623951.782168416,0.9407199826063783,10
auction,outer_0,claritree,4,0.0005,0.1,3,20,quantile,0,0.9003531624761137,10644228.556044498,17904617556.16286,0.5942292213439941,10145241.902998209,0.9047861441999904,13397466.2134481,0.8801014777460122,8
auction,outer_0,claritree,4,0.0005,0.01,3,20,quantile,0,0.9026074605807389,10385402.282092303,15825752542.939728,0.6281120777130127,8863629.808842463,0.9168141697799848,11248283.152661221,0.8993352544121546,10
auction,outer_0,claritree,4,0.0005,0.001,3,20,quantile,0,0.9203565697906467,8424068.278019814,14042234801.27188,0.5472486019134521,6663884.094341343,0.9374589482150166,8909211.371805433,0.9202684103912383,9
auction,outer_0,claritree,4,0.0005,0.0001,3,20,quantile,0,0.9340885043926942,6990248.365199022,11711525889.407627,0.5981557369232178,6444700.232857369,0.9395160051862118,8595689.545840308,0.9230742247914162,10
auction,outer_0,claritree,4,0.0005,1e-05,3,20,quantile,0,0.9338718226042609,7011601.501808681,10643108618.912813,0.5893828868865967,5545578.088973795,0.9479543339094556,6623951.782168416,0.9407199826063783,10
auction,outer_0,claritree,4,0.0001,0.1,3,20,quantile,0,0.9005128068547407,10626079.741842763,17316586245.262352,0.6645181179046631,10135820.688418653,0.904874563005083,13453363.471991159,0.8796012339991286,9
auction,outer_0,claritree,4,0.0001,0.01,3,20,quantile,0,0.9028130707354055,10362809.489120783,15060993770.541843,0.6840600967407227,8805110.12730007,0.9173633813782014,11167810.427788762,0.9000554324398681,12
auction,outer_0,claritree,4,0.0001,0.001,3,20,quantile,0,0.9205614010306397,8402446.681432331,14020201772.06064,0.7080929279327393,7960768.655018123,0.9252875893918184,10030590.32165995,0.9102328053871125,11
auction,outer_0,claritree,4,0.0001,0.0001,3,20,quantile,0,0.9344618513705347,6949461.973682989,10994760609.236519,0.6486527919769287,6410759.135906677,0.9398345449254961,8557148.202909656,0.9234191444941008,12
auction,outer_0,claritree,4,0.0001,1e-05,3,20,quantile,0,0.9342468623248017,6970626.919491544,9926062669.67778,0.6422204971313477,5511627.604961848,0.9482729617470135,6585310.752896026,0.9410657944363408,12
