dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
optical_net,outer_2,claritree,5,0.1,3,20,20,quantile,1,0.4918758653073437,0.021054058808857846,14.329861039398663,0.09448504447937012,0.01997646750737824,0.5275083168657994,0.020930584136320866,0.45260779955752606,2
optical_net,outer_2,claritree,5,0.08,3,20,20,quantile,1,0.48779353262267605,0.021232248111583335,13.477516756262656,0.10013747215270996,0.01997646750737824,0.5275083168657994,0.020930584136320866,0.45260779955752606,2
optical_net,outer_2,claritree,5,0.05,3,20,20,quantile,1,0.6612906624443955,0.01412452499777884,11.041119521192469,0.11040592193603516,0.0134511867172866,0.6818469606873319,0.01605313824005476,0.5801663915350516,4
optical_net,outer_2,claritree,5,0.03,3,20,20,quantile,1,0.6931892598459553,0.012851301841040596,9.103826056309128,0.12360382080078125,0.010452930123406971,0.7527629674331273,0.013426992756122675,0.6488473010485657,6
optical_net,outer_2,claritree,5,0.01,3,20,20,quantile,1,0.7874396870880845,0.008880426904468552,5.740850756114622,0.14582061767578125,0.007162678667211586,0.830585357597871,0.010732130725858982,0.7193253367797852,10
optical_net,outer_2,claritree,5,0.008,3,20,20,quantile,1,0.8088005380326521,0.00802144543588774,5.220335168925428,0.14772534370422363,0.005622561857429844,0.8670128382527105,0.00938179749595979,0.754640255524095,14
optical_net,outer_2,claritree,5,0.005,3,20,20,quantile,1,0.7944756874279945,0.008575078003964298,4.1752334709387995,0.14969611167907715,0.0046904798993548024,0.8890588267653059,0.008419208911328847,0.7798145879760777,17
optical_net,outer_2,claritree,5,0.003,3,20,20,quantile,1,0.8310347579669203,0.006996220538204351,3.4135528472806174,0.15262365341186523,0.004109346431233025,0.9028040362412585,0.007193336196202631,0.8118745227884504,21
optical_net,outer_2,claritree,5,0.001,3,20,20,quantile,1,0.801609073153538,0.008244370361586999,2.3864274393892915,0.15871191024780273,0.0034666056092010505,0.9180064083678009,0.007158999567322302,0.8127725198398544,30
optical_net,outer_2,claritree,5,0.0005,3,20,20,quantile,1,0.8064527880107674,0.008060505669484986,2.0558980322727587,0.15926861763000488,0.003402699045671426,0.9195179528765727,0.006089985228839214,0.840730177745415,32
optical_net,outer_2,claritree,5,0.0001,3,20,20,quantile,1,0.8108136563766148,0.007872245262618748,1.8030061881508583,0.1650543212890625,0.003442100487103125,0.9185860136649427,0.0066949852991175455,0.8249077660257715,32
