dataset,method,depth,lambda,kappa,cv_folds,n_thresholds,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_r2,test_r2,train_mse,test_mse,loss,train_time_s,n_leaves,outer,n_outer_merged,cost_complexity,ridge_penalty,lasso_penalty,pilot_grid_index,pilot_target_complexity,pilot_min_sample_leaf,pilot_min_sample_split,threshold_label
yacht,greedy,4,0.003,1e-05,3,20,quantile,0.0,0.0025970502933342354,0.7663984896460229,0.0017187036524492947,0.0007001832935039962,0.4287183654777761,0.4339609421489279,62.39688074428146,3.783538342452843e-05,0.4472135954999579,std,5,,,,,,,,20
yacht,greedy,4,0.003,0.0001,3,20,quantile,0.0,0.002589449268070615,0.7676664409554227,0.001714502022754307,0.0008658260281209981,0.42892603797262374,0.49428830930489864,63.910117750192285,3.5762151076698183e-05,0.4472135954999579,std,5,,,,,,,,20
yacht,greedy,4,0.003,0.001,3,20,quantile,0.0,0.0024416249059859285,0.7693157466891406,0.0011233959024784708,0.004932345543455473,0.3781104570092913,1.9796316613755036,117.85016008516516,1.631678647645825e-05,0.0,std,5,,,,,,,,20
yacht,greedy,4,0.003,0.01,3,20,quantile,0.0,0.004626327319055114,1.3503463831587157,0.001440253436751559,0.00940708557641802,0.24840187043998257,4.666712919034426,553.3412216094968,0.0001649130815955499,0.0,std,5,,,,,,,,20
yacht,greedy,4,0.003,0.1,3,20,quantile,0.0,0.003856553816402847,2.4156969667010673,0.0009836585119913511,0.008395391098635354,0.6923222723641544,4.113743588545472,229.18133778610056,3.7590603831768316e-05,0.0,std,5,,,,,,,,20
yacht,greedy,4,0.005,1e-05,3,20,quantile,0.0,0.002576796064922607,0.7638687953074541,0.0003367584154024648,0.0014347020762345794,0.13973683407173607,0.7001724860093675,75.06133873934357,2.8950731293319983e-05,0.0,std,5,,,,,,,,20
yacht,greedy,4,0.005,0.0001,3,20,quantile,0.0,0.0025592109533464406,0.7626704785131607,0.002059506124132795,0.00703185794324466,0.37229254388670163,2.368306024107478,100.04491091493298,2.775268045683156e-05,0.4472135954999579,std,5,,,,,,,,20
yacht,greedy,4,0.005,0.001,3,20,quantile,0.0,0.0023771030077384832,0.7528121418178001,0.0011233959024784708,0.004932345543455473,0.3781104570092913,1.9796316613755036,128.15321951529913,3.033289684000527e-05,0.0,std,5,,,,,,,,20
yacht,greedy,4,0.005,0.01,3,20,quantile,0.0,0.0059508090488802545,1.6335497727417805,0.001440253436751559,0.00940708557641802,0.24840187043998257,4.666712919034426,538.52199744843,5.251041333940947e-05,0.0,std,5,,,,,,,,20
yacht,greedy,4,0.005,0.1,3,20,quantile,0.0,0.00376801842892794,2.3811211213311543,0.0010235459472778723,0.009065004931118923,0.7096189388864895,4.3061328120359725,246.40763936363751,6.610324404261947e-05,0.0,std,5,,,,,,,,20
yacht,greedy,4,0.008,1e-05,3,20,quantile,0.0,0.002576796064922607,0.7638687953074541,0.001181155866740891,0.004403111047671494,0.386264572362795,1.7897061413141682,137.08792927012038,9.09496725883967e-05,0.0,std,5,,,,,,,,20
yacht,greedy,4,0.008,0.0001,3,20,quantile,0.0,0.0025592109533464406,0.7626704785131607,0.0011805377397661977,0.004436942979155133,0.38618160877556695,1.8021125677402967,137.4578949265555,2.6637341757958544e-05,0.0,std,5,,,,,,,,20
yacht,greedy,4,0.008,0.001,3,20,quantile,0.0,0.0023771030077384832,0.7528121418178001,0.0011233959024784708,0.004932345543455473,0.3781104570092913,1.9796316613755036,143.7511461094857,2.6996943307522633e-05,0.0,std,5,,,,,,,,20
yacht,greedy,4,0.008,0.01,3,20,quantile,0.0,0.004559098686948008,1.2724621622465004,0.005171807078798963,0.012960519554652434,0.6460993758578415,5.900447871106014,478.5133224778437,6.87961757237369e-05,0.4472135954999579,std,5,,,,,,,,20
yacht,greedy,4,0.008,0.1,3,20,quantile,0.0,0.0035255485915509765,2.420127941484933,0.0010235459472778723,0.009065004931118923,0.7096189388864895,4.3061328120359725,269.40513559615687,4.0412968929340284e-05,0.0,std,5,,,,,,,,20
yacht,greedy,4,0.01,1e-05,3,20,quantile,0.0,0.002576796064922607,0.7638687953074541,0.001181155866740891,0.004403111047671494,0.386264572362795,1.7897061413141682,147.65955450003904,0.00010130214363913379,0.0,std,5,,,,,,,,20
yacht,greedy,4,0.01,0.0001,3,20,quantile,0.0,0.0025592109533464406,0.7626704785131607,0.0011805377397661977,0.004436942979155133,0.38618160877556695,1.8021125677402967,148.02441049196673,9.315715933716148e-05,0.0,std,5,,,,,,,,20
yacht,greedy,4,0.01,0.001,3,20,quantile,0.0,0.0023771030077384832,0.7528121418178001,0.0011233959024784708,0.004932345543455473,0.3781104570092913,1.9796316613755036,154.222772903222,1.2156308486220294e-05,0.0,std,5,,,,,,,,20
yacht,greedy,4,0.01,0.01,3,20,quantile,0.0,0.0043085515682770815,1.3147545917349832,0.005171807078798963,0.012960519554652434,0.6460993758578415,5.900447871106014,418.3440127993478,7.001566607255418e-05,0.4472135954999579,std,5,,,,,,,,20
yacht,greedy,4,0.01,0.1,3,20,quantile,0.0,0.004228674104330815,2.488808076457966,0.0010235459472778723,0.009065004931118923,0.7096189388864895,4.3061328120359725,284.86187895457266,4.956394838875847e-05,0.0,std,5,,,,,,,,20
yacht,greedy,4,0.03,1e-05,3,20,quantile,0.0,0.002576796064922607,0.7638687953074541,0.001181155866740891,0.004403111047671494,0.386264572362795,1.7897061413141682,254.54043690901088,2.6998943506105267e-05,0.0,std,5,,,,,,,,20
yacht,greedy,4,0.03,0.0001,3,20,quantile,0.0,0.0025592109533464406,0.7626704785131607,0.0011805377397661977,0.004436942979155133,0.38618160877556695,1.8021125677402967,254.87607084799455,2.413297778191528e-05,0.0,std,5,,,,,,,,20
yacht,greedy,4,0.03,0.001,3,20,quantile,0.0,0.0023771030077384832,0.7528121418178001,0.0011233959024784708,0.004932345543455473,0.3781104570092913,1.9796316613755036,260.52338393033943,2.527371888786006e-05,0.0,std,5,,,,,,,,20
yacht,greedy,4,0.03,0.01,3,20,quantile,0.0,0.0043085515682770815,1.3147545917349832,0.005171807078798963,0.012960519554652434,0.6460993758578415,5.900447871106014,239.98399809838372,0.0002567032701635163,0.4472135954999579,std,5,,,,,,,,20
