dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
servo,outer_2,cart,5,0.1,3,20,20,quantile,1,0.5986148777507417,1.0783248090793587,0.0005958080291748047,1.0568210843393713,0.6067201068000724,0.7194755918320649,0.38753070998017636,2
servo,outer_2,cart,5,0.08,3,20,20,quantile,1,0.5986148777507417,1.0783248090793587,0.0007560253143310547,1.0568210843393713,0.6067201068000724,0.7194755918320649,0.38753070998017636,2
servo,outer_2,cart,5,0.05,3,20,20,quantile,1,0.5986148777507417,1.0783248090793587,0.0006697177886962891,1.0568210843393713,0.6067201068000724,0.7194755918320649,0.38753070998017636,2
servo,outer_2,cart,5,0.03,3,20,20,quantile,1,0.5781426155392199,1.1290799505577966,0.000682830810546875,1.0568210843393713,0.6067201068000724,0.7194755918320649,0.38753070998017636,2
servo,outer_2,cart,5,0.01,3,20,20,quantile,1,0.5615991822520716,1.1784691534692036,0.0006268024444580078,1.0568210843393713,0.6067201068000724,0.7194755918320649,0.38753070998017636,2
servo,outer_2,cart,5,0.008,3,20,20,quantile,1,0.5605096574957747,1.1812952448933156,0.0006814002990722656,1.0568210843393713,0.6067201068000724,0.7194755918320649,0.38753070998017636,2
servo,outer_2,cart,5,0.005,3,20,20,quantile,1,0.56455065982701,1.170188698041516,0.0006051063537597656,1.0426193958299612,0.612005049183419,0.6877008966367069,0.4145796123026887,4
servo,outer_2,cart,5,0.003,3,20,20,quantile,1,0.56455065982701,1.170188698041516,0.0005776882171630859,1.0426193958299612,0.612005049183419,0.6877008966367069,0.4145796123026887,4
servo,outer_2,cart,5,0.001,3,20,20,quantile,1,0.5637942530711229,1.1721137399952113,0.0006616115570068359,1.0392855004056345,0.6132457076599089,0.6319001913601981,0.46208117973777385,6
servo,outer_2,cart,5,0.0005,3,20,20,quantile,1,0.5640855771618876,1.1713723252835113,0.0006561279296875,1.0392855004056345,0.6132457076599089,0.6319001913601981,0.46208117973777385,6
servo,outer_2,cart,5,0.0001,3,20,20,quantile,1,0.5640423825671852,1.1714609423275275,0.0006809234619140625,1.0392855004056345,0.6132457076599089,0.6319001913601981,0.46208117973777385,6
