dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
temperature_min,outer_2,guide,5,2.0,3,20,20,quantile,1,0.5025903333333334,3.0875869999999996,0.68798,3.068835,0.5056,3.006175,0.5056651,2
temperature_min,outer_2,guide,5,4.0,3,20,20,quantile,1,0.7006906,1.8574873333333333,0.67054,1.816024,0.7074,1.960671,0.6775875,4
temperature_min,outer_2,guide,5,6.0,3,20,20,quantile,1,0.7407200333333334,1.608575,0.67395,1.558919,0.7489,1.748119,0.7125397,6
temperature_min,outer_2,guide,5,8.0,3,20,20,quantile,1,0.7614913,1.4794396666666667,0.68007,1.41648,0.7718,1.630262,0.7319199,8
temperature_min,outer_2,guide,5,10.0,3,20,20,quantile,1,0.7734168,1.4058093333333332,0.68325,1.33975,0.7842,1.548957,0.7452898,10
temperature_min,outer_2,guide,5,12.0,3,20,20,quantile,1,0.7810423999999999,1.3584073333333333,0.68722,1.288922,0.7924,1.481159,0.7564385,12
temperature_min,outer_2,guide,5,14.0,3,20,20,quantile,1,0.7873640999999999,1.3196426666666667,0.6685,1.253273,0.7981,1.44671,0.7621032,14
temperature_min,outer_2,guide,5,16.0,3,20,20,quantile,1,0.7900868,1.3024196666666665,0.68433,1.229282,0.802,1.418495,0.7667429,16
temperature_min,outer_2,guide,5,20.0,3,20,20,quantile,1,0.7963771999999999,1.2633053333333333,0.68508,1.195571,0.8074,1.381533,0.7728209,20
temperature_min,outer_2,guide,5,24.0,3,20,20,quantile,1,0.7993045,1.2450783333333335,0.67608,1.168365,0.8118,1.360026,0.7763576,24
temperature_min,outer_2,guide,5,28.0,3,20,20,quantile,1,0.802985,1.222205,0.68635,1.145324,0.8155,1.343081,0.7791439,28
temperature_min,outer_2,guide,5,32.0,3,20,20,quantile,1,0.8040577666666667,1.2156233333333333,0.68004,1.133606,0.8174,1.322491,0.7825298,31
